pdb_id,pdb_class
4l58,transferase
4l5j,other
4l6q,kinase
4l6s,kinase
4l6t,protease
4l70,kinase
4l7b,other
4l7c,other
4l7d,other
4l7f,kinase
4l7g,protease
4l7h,protease
4l7j,protease
4l7l,kinase
4l7n,kinase
4l7o,kinase
4l7r,kinase
4l7u,kinase
4l8m,kinase
4l9i,kinase
4la7,hydrolase
4lar,immune/signaling
4lbl,transport/binding
4lbo,transport/binding
4lbp,lyase
4lbu,kinase
4lc7,protease
4lch,hydrolase
4led,transport/binding
4len,protease
4leq,kinase
4lg6,immune/signaling
4lge,ligase
4lgg,kinase
4lgh,kinase
4lgu,ligase
4lh2,oxidoreductase
4lh3,oxidoreductase
4lh5,kinase
4lh6,ligase
4lh7,ligase
4li5,kinase
4li6,kinase
4li7,kinase
4li8,kinase
4lil,transferase
4lj5,immune/signaling
4lj8,immune/signaling
4ljh,transport/binding
4lk6,transport/binding
4lk7,transport/binding
4lkd,transport/binding
4lke,transport/binding
4lkf,transport/binding
4lkg,immune/signaling
4lkh,immune/signaling
4lkj,immune/signaling
4lkk,immune/signaling
4lko,protease
4lkq,protease
4lkt,transport/binding
4ll3,protease
4llj,protease
4llk,protease
4llp,protease
4lm0,protease
4lm1,protease
4lm2,protease
4lm3,protease
4lm4,protease
4lm5,kinase
4lmn,kinase
4lmu,kinase
4ln2,immune/signaling
4ln7,hydrolase
4lnb,transferase
4lnf,ligase
4lng,transferase
4lno,ligase
4lnp,immune/signaling
4lnw,other
4loo,kinase
4lop,kinase
4loq,kinase
4lov,transport/binding
4loy,protease
4lp0,isomerase
4lp6,lyase
4lp9,protease
4lpb,isomerase
4lpf,lyase
4lpg,kinase
4lph,kinase
4lq3,transferase
4lq9,transferase
4lqg,protease
4lqy,hydrolase
4lrh,transport/binding
4lrr,transferase
4lsj,nuclear receptor
4lte,protease
4lts,kinase
4luo,other
4luv,transport/binding
4luz,transport/binding
4lv1,protease
4lv2,protease
4lv3,protease
4lv4,lyase
4lvt,other
4lw1,transport/binding
4lwc,transport/binding
4lwe,immune/signaling
4lwh,immune/signaling
4lwi,immune/signaling
4lwt,ligase
4lwu,ligase
4lwv,ligase
4lww,kinase
4lxa,protease
4lxb,protease
4lxd,other
4lxk,protease
4lxm,protease
4lxz,protease
4ly1,protease
4ly9,transport/binding
4lyn,kinase
4lys,other
4lyw,other
4lzr,other
4m0e,protease
4m0f,protease
4m0r,kinase
4m12,kinase
4m13,kinase
4m14,kinase
4m1d,immune/signaling
4m1j,hydrolase
4m2r,lyase
4m2u,lyase
4m2v,lyase
4m2w,lyase
4m3b,transport/binding
4m3d,transport/binding
4m3e,transport/binding
4m3f,transport/binding
4m3g,transport/binding
4m3m,protease
4m3p,transferase
4m3q,kinase
4m48,transport/binding
4m4q,hydrolase
4m5g,kinase
4m5h,kinase
4m5i,kinase
4m5j,kinase
4m5k,kinase
4m5l,kinase
4m5m,kinase
4m5n,kinase
4m5o,hydrolase
4m5r,hydrolase
4m5u,hydrolase
4m6p,kinase
4m6q,kinase
4m6u,isomerase
4m7b,kinase
4m7c,hydrolase
4m7j,immune/signaling
4m7x,kinase
4m7y,kinase
4m84,kinase
4m8e,nuclear receptor
4m8h,nuclear receptor
4m8t,kinase
4m8x,protease
4m8y,protease
4man,other
4mao,kinase
4mb9,isomerase
4mbc,isomerase
4mbf,protease
4mbi,kinase
4mbj,kinase
4mbl,kinase
4mbp,transport/binding
4mc1,protease
4mc2,protease
4mc6,protease
4mc9,protease
4mcb,kinase
4mcc,kinase
4mcd,kinase
4mcv,kinase
4md6,protease
4mdn,ligase
4mdq,ligase
4mdr,nuclear receptor
4mds,protease
4mdt,hydrolase
4men,other
4meo,other
4mep,other
4meq,other
4mex,transferase
4mf0,kinase
4mf1,kinase
4mfe,transferase
4mg5,other
4mg6,other
4mg7,other
4mg8,other
4mg9,other
4mga,other
4mgb,other
4mgc,other
4mgv,isomerase
4mh7,kinase
4mha,kinase
4mho,kinase
4mhs,kinase
4mhy,transferase
4mhz,transferase
4mi3,kinase
4mi6,kinase
4mi9,kinase
4mib,kinase
4mic,kinase
4mji,immune/signaling
4mjo,protease
4mjp,kinase
4mjq,kinase
4mjr,kinase
4mk0,kinase
4mk1,hydrolase
4mk2,hydrolase
4mk5,hydrolase
4mk7,kinase
4mk8,kinase
4mk9,kinase
4mka,kinase
4mlt,lyase
4mlx,lyase
4mm4,transport/binding
4mm5,transport/binding
4mm6,transport/binding
4mm7,transport/binding
4mm8,transport/binding
4mm9,transport/binding
4mma,transport/binding
4mmf,transport/binding
4mmm,oxidoreductase
4mmp,transport/binding
4mn3,other
4mnp,transport/binding
4mnq,immune/signaling
4mnv,kinase
4mnw,kinase
4mnx,kinase
4mny,kinase
4mo4,kinase
4mo8,lyase
4mot,isomerase
4mp2,kinase
4mp7,kinase
4mpc,kinase
4mpe,kinase
4mpn,kinase
4mq1,kinase
4mq2,kinase
4mq6,transferase
4mqp,transferase
4mqu,kinase
4mr3,other
4mr4,other
4mr5,other
4mr6,other
4mra,kinase
4mrd,other
4mre,other
4mrf,other
4mrg,other
4mrh,other
4mro,kinase
4mrw,protease
4mrz,protease
4ms0,protease
4msa,protease
4msc,protease
4mse,protease
4msg,kinase
4msk,kinase
4msl,immune/signaling
4msn,protease
4mss,protease
4msu,kinase
4mt9,kinase
4mti,ligase
4mu7,ligase
4mue,ligase
4muf,ligase
4muk,ligase
4mul,ligase
4muw,protease
4mvh,protease
4mvn,protease
4mvw,ligase
4mvx,ligase
4mvy,ligase
4mw0,ligase
4mw1,ligase
4mw2,ligase
4mw4,ligase
4mw5,ligase
4mw6,ligase
4mw7,ligase
4mw9,ligase
4mwb,ligase
4mwc,ligase
4mwe,ligase
4mwq,hydrolase
4mwr,hydrolase
4mwu,hydrolase
4mwv,hydrolase
4mww,hydrolase
4mwx,hydrolase
4mwy,hydrolase
4mx0,hydrolase
4mx1,protease
4mx5,protease
4mx9,kinase
4mxa,kinase
4mxc,kinase
4my6,other
4myd,transferase
4myh,transport/binding
4myq,protease
4mz4,kinase
4mz5,other
4mz6,other
4mzf,other
4mzh,other
4mzj,other
4mzk,other
4mzl,other
4mzo,protease
4mzs,protease
4n00,protease
4n07,other
4n1b,other
4n1t,protease
4n1u,protease
4n1z,transferase
4n3r,kinase
4n3w,transferase
4n4s,kinase
4n4t,kinase
4n4v,kinase
4n5d,protease
4n5g,nuclear receptor
4n5t,other
4n6g,protease
4n6h,GPCR
4n6y,kinase
4n6z,kinase
4n70,kinase
4n7e,immune/signaling
4n7g,immune/signaling
4n7h,other
4n7j,protease
4n7m,protease
4n7u,immune/signaling
4n7y,immune/signaling
4n84,immune/signaling
4n8d,hydrolase
4n8e,hydrolase
4n8q,transferase
4n8r,nuclear receptor
4n98,kinase
4n99,kinase
4n9a,kinase
4n9b,kinase
4n9c,kinase
4n9d,kinase
4n9e,kinase
4na4,hydrolase
4na7,protease
4na8,protease
4na9,protease
4nah,kinase
4nak,kinase
4nal,kinase
4nan,kinase
4nat,kinase
4nau,kinase
4nb3,transport/binding
4nb6,other
4nbk,protease
4nbl,protease
4nbn,protease
4ncg,transferase
4ncm,transferase
4nct,kinase
4ndu,transport/binding
4ng9,protease
4nga,protease
4ngm,protease
4ngn,protease
4ngp,protease
4ngq,protease
4ngr,protease
4ngs,protease
4ngt,protease
4nh7,immune/signaling
4nh8,immune/signaling
4nh9,immune/signaling
4nhc,immune/signaling
4nhx,oxidoreductase
4nhy,oxidoreductase
4nie,nuclear receptor
4nj3,kinase
4nj9,immune/signaling
4nja,immune/signaling
4njd,kinase
4nk3,protease
4nk9,kinase
4nka,kinase
4nks,kinase
4nkt,transferase
4nku,transferase
4nl1,kinase
4nld,kinase
4nmo,other
4nmp,other
4nmq,other
4nmr,other
4nms,other
4nmt,other
4nmv,other
4nmx,protease
4nni,other
4nnn,protease
4nnr,isomerase
4nnw,protease
4no1,protease
4no6,protease
4no8,protease
4no9,protease
4np2,other
4np3,other
4np9,other
4npv,protease
4nq6,protease
4nra,transport/binding
4nrb,transport/binding
4nrc,transport/binding
4nrk,immune/signaling
4nrl,immune/signaling
4nrm,oxidoreductase
4nro,oxidoreductase
4nrp,oxidoreductase
4nrq,oxidoreductase
4nrt,transferase
4nru,transferase
4ntj,GPCR
4nuc,other
4nud,other
4nue,other
4nuf,transport/binding
4nus,kinase
4nvp,transport/binding
4nvq,kinase
4nw2,transport/binding
4nw5,kinase
4nw6,kinase
4nw7,protease
4nwc,other
4nwd,other
4nwk,protease
4nwm,kinase
4nxo,protease
4nxq,immune/signaling
4nxr,immune/signaling
4nxs,protease
4nxu,transferase
4ny3,hydrolase
4nyf,kinase
4nyi,immune/signaling
4nyj,immune/signaling
4nym,immune/signaling
4nyt,immune/signaling
4nzb,transport/binding
4nzm,kinase
4nzn,kinase
4nzo,kinase
4o04,immune/signaling
4o05,immune/signaling
4o07,immune/signaling
4o09,immune/signaling
4o0a,transport/binding
4o0b,immune/signaling
4o0j,immune/signaling
4o0r,kinase
4o0t,kinase
4o0v,kinase
4o0x,kinase
4o0y,kinase
4o0z,kinase
4o10,kinase
4o12,kinase
4o13,kinase
4o15,kinase
4o1b,kinase
4o1d,kinase
4o1l,kinase
4o24,hydrolase
4o28,kinase
4o2a,ligase
4o2b,ligase
4o2c,immune/signaling
4o2e,immune/signaling
4o2f,immune/signaling
4o2p,kinase
4o36,oxidoreductase
4o37,oxidoreductase
4o3a,other
4o3b,other
4o3c,other
4o3f,kinase
4o3t,transferase
4o3u,transferase
4o42,transport/binding
4o43,hydrolase
4o44,protease
4o45,transport/binding
4o4g,protease
4o4k,hydrolase
4o4r,transferase
4o4y,immune/signaling
4o55,immune/signaling
4o5b,immune/signaling
4o5g,hydrolase
4o61,oxidoreductase
4o62,transport/binding
4o6e,kinase
4o6w,kinase
4o70,other
4o71,other
4o72,other
4o74,other
4o75,other
4o76,other
4o77,other
4o78,other
4o7a,other
4o7b,other
4o7c,other
4o7d,hydrolase
4o7e,other
4o7f,other
4o91,kinase
4o97,protease
4o9s,transport/binding
4o9v,protease
4o9w,kinase
4oag,transferase
4oak,protease
4oar,nuclear receptor
4oas,ligase
4oaz,transport/binding
4ob0,lyase
4ob1,hydrolase
4ob2,lyase
4oba,ligase
4obo,kinase
4obp,kinase
4obq,kinase
4obv,lyase
4obz,protease
4oc0,protease
4oc1,protease
4oc2,protease
4oc3,protease
4oc4,protease
4oc5,protease
4oc6,protease
4occ,ligase
4ock,kinase
4ocp,kinase
4ocq,kinase
4oct,oxidoreductase
4ocv,kinase
4ocx,immune/signaling
4ocz,protease
4od0,protease
4od7,oxidoreductase
4od9,protease
4ode,ligase
4odf,ligase
4odk,isomerase
4odl,isomerase
4odm,isomerase
4odn,isomerase
4odp,isomerase
4odq,isomerase
4oee,other
4oef,other
4oeg,other
4oel,protease
4oem,protease
4oeu,transport/binding
4oew,protease
4oex,protease
4ofb,other
4ofl,transport/binding
4og3,other
4og4,other
4og5,other
4og6,other
4og7,other
4og8,other
4ogi,kinase
4ogn,ligase
4ogt,ligase
4ogv,ligase
4ohk,kinase
4ohm,kinase
4oho,kinase
4ohp,kinase
4oi6,transport/binding
4oiv,other
4ojq,protease
4ojr,immune/signaling
4ok3,protease
4ok5,protease
4ok6,protease
4okg,protease
4okp,hydrolase
4oks,protease
4olc,kinase
4old,hydrolase
4olh,kinase
4oma,transferase
4omc,protease
4omd,protease
4omj,transport/binding
4omk,transport/binding
4ona,kinase
4onf,immune/signaling
4ono,immune/signaling
4oo9,GPCR
4ool,kinase
4oon,kinase
4oow,transferase
4op1,kinase
4op2,kinase
4op3,kinase
4oq3,ligase
4oq5,other
4oq6,other
4or0,transport/binding
4oru,transferase
4orx,transferase
4ory,transferase
4os1,kinase
4os2,kinase
4os4,kinase
4os5,kinase
4os6,kinase
4os7,kinase
4osf,isomerase
4ot6,kinase
4otf,kinase
4otg,kinase
4oth,kinase
4oti,kinase
4oty,oxidoreductase
4ou3,protease
4oue,hydrolase
4ouj,other
4ov5,immune/signaling
4ovf,kinase
4ovg,kinase
4ovh,kinase
4ovz,protease
4ow0,protease
4own,transferase
4owo,transferase
4owv,transferase
4oya,lyase
4oyb,lyase
4oyi,lyase
4oyk,ligase
4oym,lyase
4oyo,lyase
4oyp,lyase
4oys,kinase
4oyt,transferase
4oz1,other
4oz2,lyase
4oz3,lyase
4ozj,immune/signaling
4ozl,immune/signaling
4ozn,immune/signaling
4ozo,hydrolase
4p0a,ligase
4p0b,ligase
4p0n,protease
4p0v,kinase
4p0w,transferase
4p0x,kinase
4p10,protease
4p1r,hydrolase
4p1u,kinase
4p2t,protease
4p3h,protease
4p44,protease
4p45,protease
4p4b,protease
4p4d,protease
4p4e,protease
4p4f,protease
4p4i,protease
4p4j,protease
4p58,kinase
4p5d,hydrolase
4p5e,hydrolase
4p5z,kinase
4p6c,lyase
4p6e,protease
4p6g,protease
4p6w,nuclear receptor
4p6x,nuclear receptor
4p72,ligase
4p73,ligase
4p74,ligase
4p75,ligase
4p7e,transferase
4p7m,immune/signaling
4p7s,immune/signaling
4p90,kinase
4pax,transferase
4pb1,transport/binding
4pb2,transport/binding
4pce,other
4pci,other
4pct,hydrolase
4pd5,transport/binding
4pd6,transport/binding
4pd7,transport/binding
4pd8,transport/binding
4pd9,transport/binding
4pda,transport/binding
4pdk,other
4pee,hydrolase
4pf3,nuclear receptor
4pf5,transport/binding
4pft,transport/binding
4pfu,transport/binding
4pg3,ligase
4pg9,immune/signaling
4pgb,immune/signaling
4pgc,immune/signaling
4pgd,immune/signaling
4pge,immune/signaling
4pgh,transferase
4ph4,kinase
4phu,hydrolase
4phv,protease
4phw,protease
4pid,protease
4pin,transferase
4pio,transferase
4piq,protease
4pis,protease
4pji,immune/signaling
4pjt,kinase
4pkb,protease
4pkr,protease
4pks,protease
4pkt,protease
4pku,protease
4pkv,protease
4pkw,protease
4pl0,transport/binding
4pl3,transferase
4pl4,transferase
4pl5,transferase
4pl6,other
4pli,other
4pm0,hydrolase
4pml,transferase
4pmm,kinase
4pmp,kinase
4pms,kinase
4pmt,kinase
4pn1,hydrolase
4pnc,protease
4pni,kinase
4pnk,kinase
4pnl,transferase
4pnm,transferase
4pnn,transferase
4pnq,transferase
4pnr,transferase
4pns,transferase
4pnt,transferase
4pnu,kinase
4pnw,kinase
4po0,transport/binding
4po7,other
4poh,nuclear receptor
4poj,nuclear receptor
4pop,transport/binding
4pov,transport/binding
4pow,transport/binding
4pox,other
4pp0,transport/binding
4pp3,other
4pp5,other
4pp7,kinase
4pp9,kinase
4ppa,kinase
4ppb,kinase
4ppc,kinase
4pqa,protease
4pqn,kinase
4pr5,immune/signaling
4pra,immune/signaling
4prb,immune/signaling
4prd,immune/signaling
4pre,immune/signaling
4prg,nuclear receptor
4prh,immune/signaling
4pri,immune/signaling
4prj,kinase
4prn,immune/signaling
4prp,immune/signaling
4pry,protease
4ps0,protease
4ps1,protease
4ps3,kinase
4ps5,other
4ps7,kinase
4ps8,kinase
4psb,transport/binding
4psh,transport/binding
4psq,transport/binding
4psx,transferase
4ptc,kinase
4pte,kinase
4ptg,kinase
4puj,kinase
4puk,kinase
4pul,kinase
4pum,kinase
4puz,kinase
4pv0,kinase
4pv5,lyase
4pv7,protease
4pvo,protease
4pvt,protease
4pvv,kinase
4pvx,kinase
4pvy,kinase
4px6,kinase
4pxf,GPCR
4pxm,nuclear receptor
4py1,kinase
4py2,ligase
4py4,kinase
4pyn,transferase
4pyo,transferase
4pyq,kinase
4pyv,protease
4pyx,lyase
4pyy,lyase
4pz5,other
4pz8,transferase
4pzh,lyase
4pzv,transferase
4pzw,protease
4pzx,protease
4q06,lyase
4q07,lyase
4q08,lyase
4q09,lyase
4q0a,other
4q0k,transport/binding
4q0l,lyase
4q15,ligase
4q18,kinase
4q19,kinase
4q1a,kinase
4q1b,kinase
4q1c,kinase
4q1d,kinase
4q1e,kinase
4q1f,kinase
4q1n,protease
4q1s,hydrolase
4q1w,protease
4q1x,protease
4q1y,protease
4q2k,protease
4q3q,protease
4q3r,protease
4q3s,protease
4q3t,protease
4q3u,protease
4q4e,protease
4q4i,protease
4q4o,kinase
4q4p,kinase
4q4q,kinase
4q4r,kinase
4q4s,kinase
4q6d,lyase
4q6e,lyase
4q6f,other
4q6r,lyase
4q7p,lyase
4q7s,lyase
4q7v,lyase
4q7w,lyase
4q81,lyase
4q83,lyase
4q87,lyase
4q8x,lyase
4q8y,lyase
4q90,lyase
4q93,ligase
4q99,lyase
4q9m,kinase
4q9o,kinase
4q9s,kinase
4q9y,lyase
4q9z,kinase
4qaa,transport/binding
4qab,transport/binding
4qag,protease
4qb3,other
4qbb,protease
4qbm,other
4qc1,other
4qdk,transferase
4qem,protease
4qer,protease
4qev,other
4qew,other
4qf7,protease
4qf8,protease
4qf9,other
4qfg,kinase
4qfl,transport/binding
4qfn,transport/binding
4qfo,transport/binding
4qfp,transport/binding
4qfr,kinase
4qfs,kinase
4qg7,kinase
4qga,kinase
4qgd,protease
4qge,protease
4qgf,kinase
4qgg,kinase
4qgh,kinase
4qgi,protease
4qh7,other
4qh8,other
4qhc,protease
4qhp,protease
4qht,other
4qij,transferase
4qip,other
4qir,protease
4qiy,lyase
4qiz,lyase
4qj0,lyase
4qjm,lyase
4qjo,lyase
4qjp,lyase
4qjr,nuclear receptor
4qjw,lyase
4qjx,lyase
4qk4,nuclear receptor
4qkd,oxidoreductase
4qkx,immune/signaling
4ql1,other
4ql8,nuclear receptor
4qlk,hydrolase
4qll,hydrolase
4qlq,protease
4qls,protease
4qlt,protease
4qlu,protease
4qlv,protease
4qme,protease
4qmm,kinase
4qmn,kinase
4qmo,kinase
4qmp,kinase
4qmq,kinase
4qms,kinase
4qmt,kinase
4qmu,kinase
4qmv,kinase
4qmw,kinase
4qmx,kinase
4qmy,kinase
4qmz,kinase
4qn7,hydrolase
4qn9,hydrolase
4qna,kinase
4qnb,immune/signaling
4qnu,transferase
4qo4,ligase
4qo9,kinase
4qoc,ligase
4qok,immune/signaling
4qp1,kinase
4qp2,kinase
4qp6,kinase
4qp7,kinase
4qp8,kinase
4qp9,kinase
4qpa,kinase
4qpd,oxidoreductase
4qpl,ligase
4qps,kinase
4qq4,transport/binding
4qq5,kinase
4qqc,kinase
4qqi,immune/signaling
4qr3,other
4qr4,other
4qr5,other
4qrc,kinase
4qsh,ligase
4qsk,ligase
4qsm,oxidoreductase
4qsu,immune/signaling
4qsv,immune/signaling
4qsw,immune/signaling
4qsx,immune/signaling
4qt0,oxidoreductase
4qt1,kinase
4qt2,isomerase
4qta,kinase
4qtb,kinase
4qtc,kinase
4qtd,kinase
4qtl,lyase
4qtn,transport/binding
4quo,protease
4qvl,protease
4qvm,protease
4qvn,protease
4qvp,protease
4qvq,protease
4qvv,protease
4qvw,protease
4qvx,other
4qvy,protease
4qw0,protease
4qw1,protease
4qw3,protease
4qw4,protease
4qw5,protease
4qw6,protease
4qw7,protease
4qwf,protease
4qwg,protease
4qwi,protease
4qwj,protease
4qwk,protease
4qwl,protease
4qwr,protease
4qws,protease
4qwu,protease
4qwx,protease
4qxj,protease
4qxo,immune/signaling
4qxq,immune/signaling
4qxr,immune/signaling
4qxt,immune/signaling
4qy3,lyase
4qy8,immune/signaling
4qye,kinase
4qyg,kinase
4qyh,kinase
4qyo,immune/signaling
4qyy,kinase
4qz0,protease
4qz1,protease
4qz2,protease
4qz3,protease
4qz4,protease
4qz5,protease
4qz6,protease
4qz7,protease
4qzs,other
4qzw,protease
4qzx,protease
4r02,protease
4r06,nuclear receptor
4r0a,immune/signaling
4r0i,protease
4r17,protease
4r18,protease
4r1e,other
4r1v,kinase
4r1y,kinase
4r3b,hydrolase
4r3c,kinase
4r3s,immune/signaling
4r3w,oxidoreductase
4r4c,other
4r4i,other
4r4o,other
4r4q,other
4r4t,other
4r59,lyase
4r5a,lyase
4r5b,lyase
4r5g,immune/signaling
4r5n,protease
4r5t,protease
4r5v,protease
4r5w,kinase
4r5x,protease
4r5y,kinase
4r6e,kinase
4r6t,protease
4r6v,kinase
4r6w,transferase
4r6x,transferase
4r73,transport/binding
4r74,transport/binding
4r75,transport/binding
4r76,protease
4r7m,protease
4r8y,protease
4r91,protease
4r92,protease
4r93,protease
4r95,protease
4ra1,transport/binding
4ra5,kinase
4rab,kinase
4rac,kinase
4rad,kinase
4rak,nuclear receptor
4ran,kinase
4rao,kinase
4raq,kinase
4rcd,protease
4rce,protease
4rcf,protease
4rcp,kinase
4rdn,transport/binding
4re2,hydrolase
4re3,hydrolase
4re4,hydrolase
4re9,protease
4res,hydrolase
4ret,hydrolase
4rfc,lyase
4rfd,lyase
4rfr,oxidoreductase
4rfy,kinase
4rfz,kinase
4rg0,kinase
4rgd,other
4rh5,hydrolase
4rhu,kinase
4rhx,kinase
4rhy,kinase
4rio,kinase
4ris,immune/signaling
4riu,lyase
4riv,lyase
4rj3,kinase
4rj4,kinase
4rj5,kinase
4rj6,kinase
4rj7,kinase
4rj8,kinase
4rkx,protease
4rlk,kinase
4rll,kinase
4rlt,lyase
4rlu,lyase
4rlw,lyase
4rme,other
4rn0,protease
4rn1,protease
4rn2,protease
4rn4,lyase
4rn6,protease
4rpn,other
4rpo,other
4rpv,kinase
4rqi,other
4rqk,kinase
4rqv,kinase
4rqz,protease
4rr6,ligase
4rra,ligase
4rrf,ligase
4rrg,ligase
4rrn,protease
4rro,protease
4rrq,ligase
4rrr,ligase
4rrs,protease
4rrv,kinase
4rs0,oxidoreductase
4rsc,isomerase
4rse,isomerase
4rsk,hydrolase
4rsp,protease
4rss,kinase
4rt0,other
4rt1,other
4ruu,transport/binding
4rux,lyase
4ruy,lyase
4ruz,lyase
4rvk,kinase
4rvl,kinase
4rvm,kinase
4rvr,transport/binding
4rvt,kinase
4rwj,kinase
4rwk,kinase
4rwl,kinase
4rww,other
4rx5,kinase
4rx7,kinase
4rx8,kinase
4rx9,kinase
4rxa,transferase
4rxc,transferase
4rxd,transferase
4rxe,kinase
4rxh,transport/binding
4rxz,other
4ryc,protease
4ryd,protease
4ryg,protease
4ryl,transferase
4rz1,protease
4s1g,protease
4s2i,hydrolase
4s3e,oxidoreductase
4s3f,oxidoreductase
4sga,protease
4std,lyase
4tim,oxidoreductase
4tju,transferase
4tjw,transferase
4tjy,transferase
4tjz,transport/binding
4tk0,transferase
4tk1,immune/signaling
4tk2,immune/signaling
4tk3,immune/signaling
4tk4,immune/signaling
4tk5,transferase
4tkb,transport/binding
4tkf,transferase
4tkg,transferase
4tkh,transport/binding
4tki,transferase
4tkj,transport/binding
4tkn,immune/signaling
4tky,oxidoreductase
4tln,protease
4tlr,transferase
4tmf,protease
4tmk,kinase
4tmp,other
4tmr,kinase
4tn2,transferase
4tn4,kinase
4tnw,transport/binding
4to8,lyase
4tpk,hydrolase
4tpm,protease
4tpp,protease
4tpt,kinase
4tpw,other
4tq3,transferase
4tqn,transferase
4trc,transferase
4trw,protease
4trz,protease
4ts1,ligase
4tsx,transport/binding
4tsz,transferase
4tt2,other
4tte,other
4ttv,ligase
4tu4,other
4tuh,other
4tun,hydrolase
4tv3,kinase
4tvj,transferase
4tw6,isomerase
4tw7,isomerase
4tw8,isomerase
4tw9,transferase
4twc,transferase
4twd,transport/binding
4twt,immune/signaling
4tww,protease
4twy,protease
4tx6,hydrolase
4txc,kinase
4txe,hydrolase
4txs,kinase
4ty1,kinase
4ty6,protease
4ty8,kinase
4ty9,transferase
4tya,kinase
4tyb,kinase
4tyl,protease
4tyo,isomerase
4tyt,hydrolase
4tz2,protease
4tz8,protease
4tzm,transport/binding
4tzn,transport/binding
4tzq,transport/binding
4u01,protease
4u03,transferase
4u0a,immune/signaling
4u0b,immune/signaling
4u0c,immune/signaling
4u0d,immune/signaling
4u0e,immune/signaling
4u0f,immune/signaling
4u0g,protease
4u0i,kinase
4u0m,transferase
4u0n,transferase
4u0s,transferase
4u0u,transferase
4u0w,lyase
4u0x,protease
4u1b,hydrolase
4u2w,protease
4u2y,transferase
4u3f,oxidoreductase
4u43,kinase
4u44,kinase
4u45,kinase
4u4x,other
4u54,transport/binding
4u58,transport/binding
4u5j,kinase
4u5l,transport/binding
4u5n,transport/binding
4u5o,transport/binding
4u5s,transport/binding
4u5u,transport/binding
4u5v,transport/binding
4u68,other
4u69,hydrolase
4u6c,hydrolase
4u6e,protease
4u6r,kinase
4u6w,hydrolase
4u6x,immune/signaling
4u6y,immune/signaling
4u6z,hydrolase
4u70,hydrolase
4u71,hydrolase
4u73,hydrolase
4u79,kinase
4u7o,kinase
4u7q,protease
4u7t,kinase
4u7v,protease
4u82,transferase
4u8w,protease
4u90,transferase
4u91,transferase
4u93,immune/signaling
4ua8,transport/binding
4uac,transport/binding
4ual,kinase
4uat,hydrolase
4uau,hydrolase
4uc5,transferase
4ucc,immune/signaling
4ucd,immune/signaling
4uce,immune/signaling
4uco,ligase
4ucr,ligase
4ucs,ligase
4uct,ligase
4ucu,ligase
4ucv,ligase
4ud7,lyase
4uda,immune/signaling
4udb,immune/signaling
4ue1,ligase
4ufd,protease
4ufe,protease
4uff,protease
4ufg,protease
4ufh,hydrolase
4ufi,hydrolase
4ufj,hydrolase
4ufk,hydrolase
4ufl,hydrolase
4ufm,hydrolase
4ufu,transferase
4ufy,transferase
4ufz,ligase
4uhg,transferase
4ui3,transferase
4ui4,transferase
4ui5,transferase
4ui6,transferase
4ui7,transferase
4ui8,transferase
4uia,protease
4uib,hydrolase
4uil,immune/signaling
4uin,immune/signaling
4uit,other
4uiu,other
4uiv,other
4uiw,other
4uix,other
4uiy,other
4uiz,other
4uj1,kinase
4uj2,kinase
4uj9,kinase
4uja,kinase
4ujb,kinase
4um1,transport/binding
4um3,immune/signaling
4um9,immune/signaling
4uma,transferase
4umb,transferase
4umc,transferase
4umj,transferase
4umn,other
4umq,transferase
4umr,transferase
4umt,transferase
4umu,kinase
4und,transferase
4unn,transferase
4unp,kinase
4unq,kinase
4unr,transferase
4uns,transferase
4uof,kinase
4uoh,kinase
4up5,other
4ura,oxidoreductase
4urk,kinase
4url,isomerase
4urm,isomerase
4urn,isomerase
4uro,isomerase
4uru,immune/signaling
4urv,immune/signaling
4urw,immune/signaling
4urx,immune/signaling
4ury,immune/signaling
4urz,immune/signaling
4us3,transport/binding
